Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
"18 lines of code for unit createAttachment.ts.createAttachment(Request,Response)",LOW,RAW,2026-06-04,44,"createAttachment.ts.createAttachment(Request,Response)",backend/src/routes/finished_plans/createAttachment.ts#L9:31,TypeScript,18,2,2
18 lines of code for unit useAddPointStates.ts,LOW,RAW,2026-06-04,44,useAddPointStates.ts,src/hooks/zustand/useAddPointStates.ts#L1:44,TypeScript,18,1,0
18 lines of code for unit Auth2RateLimiters.createRateLimitHandler(any),LOW,RAW,2026-07-18,0,Auth2RateLimiters.createRateLimitHandler(any),backend/src/routes/auth2/authRateLimitHelpers.ts#L46:65,TypeScript,18,1,1
18 lines of code for unit Geometries.tsx.Geometries(GeometriesProps),LOW,RAW,2026-06-04,44,Geometries.tsx.Geometries(GeometriesProps),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/Geometries.tsx#L12:57,TypeScript,18,1,1
18 lines of code for unit Profile.configureOidcHttpOptions(),LOW,RAW,2026-07-17,1,Profile.configureOidcHttpOptions(),backend/src/routes/auth/oidcClientCache.ts#L12:33,TypeScript,18,4,0
18 lines of code for unit db.ts,LOW,RAW,2026-06-04,44,db.ts,backend/src/db.ts#L1:24,TypeScript,18,2,0
18 lines of code for unit getAvailableRoles.ts.getAvailableRoles(Request),LOW,RAW,2026-06-04,44,getAvailableRoles.ts.getAvailableRoles(Request),backend/src/routes/keycloak/management/users/getAvailableRoles.ts#L9:35,TypeScript,18,3,1
18 lines of code for unit useSelectFromSourceGraphicsEffects.ts.useSelectionPins(any),LOW,RAW,2026-07-14,4,useSelectFromSourceGraphicsEffects.ts.useSelectionPins(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/useSelectFromSourceGraphicsEffects.ts#L76:99,TypeScript,18,3,1
18 lines of code for unit authRateLimit.ts.createAuth2RateLimiters(),LOW,RAW,2026-07-13,5,authRateLimit.ts.createAuth2RateLimiters(),backend/src/routes/auth2/authRateLimit.ts#L45:63,TypeScript,18,1,0
18 lines of code for unit LayerItem.tsx.LayerItem(any),LOW,RAW,2026-06-04,44,LayerItem.tsx.LayerItem(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/LayerItem.tsx#L6:24,TypeScript,18,4,1
"18 lines of code for unit drawGeometryHoverSkyBlue.ts.createSkyBluePolygonGraphic(number[],number)",LOW,RAW,2026-07-18,0,"drawGeometryHoverSkyBlue.ts.createSkyBluePolygonGraphic(number[],number)",src/helpers/timeslider/drawGeometryHoverSkyBlue.ts#L12:32,TypeScript,18,1,2
18 lines of code for unit Form.tsx.Form(any),LOW,RAW,2026-06-04,44,Form.tsx.Form(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/Form.tsx#L10:59,TypeScript,18,1,1
18 lines of code for unit resolveDebouncedPointWgs84.ts.resolveDebouncedPointWgs84(PointFormState),LOW,RAW,2026-07-04,14,resolveDebouncedPointWgs84.ts.resolveDebouncedPointWgs84(PointFormState),src/Components/HomePage/Body/Left/Tools/EditGeometry/EditForm/EditGeometryPointPanel/resolveDebouncedPointWgs84.ts#L5:26,TypeScript,18,7,1
18 lines of code for unit PointJsonFieldKey.buildAttachmentsAggregationExpr(string),LOW,RAW,2026-06-30,18,PointJsonFieldKey.buildAttachmentsAggregationExpr(string),backend/src/helpers/queries/points/pointJson.ts#L140:159,TypeScript,18,1,1
18 lines of code for unit index.tsx.SelectedPointDetails(),LOW,RAW,2026-06-04,44,index.tsx.SelectedPointDetails(),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/SelectedPointDetails/index.tsx#L12:20,TypeScript,18,1,0
18 lines of code for unit refreshFeatureStores.ts.refreshFeatureStores(string),LOW,RAW,2026-07-17,1,refreshFeatureStores.ts.refreshFeatureStores(string),src/lib/refreshFeatureStores.ts#L4:24,TypeScript,18,6,1
18 lines of code for unit runFotoAttachmentDelete.ts.runFotoAttachmentDelete(FotoAttachmentDeleteInput),LOW,RAW,2026-07-18,0,runFotoAttachmentDelete.ts.runFotoAttachmentDelete(FotoAttachmentDeleteInput),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/runFotoAttachmentDelete.ts#L8:30,TypeScript,18,4,1
18 lines of code for unit installers.ts,LOW,RAW,2026-06-04,44,installers.ts,backend/src/routes/installers.ts#L1:37,TypeScript,18,1,0
"18 lines of code for unit loginUserHelpers.ts.authenticateUser(string,string)",LOW,RAW,2026-07-18,0,"loginUserHelpers.ts.authenticateUser(string,string)",backend/src/routes/auth/loginUserHelpers.ts#L21:44,TypeScript,18,3,2
18 lines of code for unit useEditPointCleanup.ts.runEditPointCleanup(any),LOW,RAW,2026-07-18,0,useEditPointCleanup.ts.runEditPointCleanup(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/useEditPointCleanup.ts#L5:34,TypeScript,18,5,1
18 lines of code for unit CurrentPointsList.tsx.CurrentPointsList(),LOW,RAW,2026-06-04,44,CurrentPointsList.tsx.CurrentPointsList(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/CurrentPointsList.tsx#L6:15,TypeScript,18,2,0
18 lines of code for unit index.tsx.Step1(),LOW,RAW,2026-07-04,14,index.tsx.Step1(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step1/index.tsx#L14:60,TypeScript,18,4,0
18 lines of code for unit geometryMapGraphics.ts.buildGeometryMapGraphics(Geometry[]),LOW,RAW,2026-07-04,14,geometryMapGraphics.ts.buildGeometryMapGraphics(Geometry[]),src/hooks/features/geometryMapGraphics.ts#L4:21,TypeScript,18,1,1
18 lines of code for unit patchPlanWithUpdatedPoint.ts.maybeUpdateSavedGraphics(any),LOW,RAW,2026-07-18,0,patchPlanWithUpdatedPoint.ts.maybeUpdateSavedGraphics(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/patchPlanWithUpdatedPoint.ts#L30:55,TypeScript,18,5,1
18 lines of code for unit openBottomCompactListView.ts.openBottomCompactListView(BottomCompactListSetters),LOW,RAW,2026-07-17,1,openBottomCompactListView.ts.openBottomCompactListView(BottomCompactListSetters),src/hooks/bottom/openBottomCompactListView.ts#L14:32,TypeScript,18,4,1
18 lines of code for unit pointsPlansTableExport.ts,LOW,RAW,2026-07-17,1,pointsPlansTableExport.ts,src/helpers/tableExports/pointsPlansTableExport.ts#L1:18,TypeScript,18,1,0
18 lines of code for unit handleSubmit(),LOW,RAW,2026-06-04,44,handleSubmit(),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step3/Buttons.tsx#L55:72,TypeScript,18,1,0
18 lines of code for unit buildAndSendSpoedReport.ts.buildAndSendSpoedReport(any),LOW,RAW,2026-07-17,1,buildAndSendSpoedReport.ts.buildAndSendSpoedReport(any),backend/src/routes/emails/buildAndSendSpoedReport.ts#L13:36,TypeScript,18,4,1
18 lines of code for unit useEditPointCoordinateInputs.ts.useInitialEditPointMarker(any),LOW,RAW,2026-07-04,14,useEditPointCoordinateInputs.ts.useInitialEditPointMarker(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/useEditPointCoordinateInputs.ts#L28:49,TypeScript,18,5,1
18 lines of code for unit verify-regio-apis.ts.main(),LOW,RAW,2026-06-10,38,verify-regio-apis.ts.main(),backend/scripts/verify-regio-apis.ts#L146:167,TypeScript,18,2,0
18 lines of code for unit filterPlansByPeriod.ts.filterPlansByPeriod(FilterPlansByPeriodInput<T>),LOW,RAW,2026-07-04,14,filterPlansByPeriod.ts.filterPlansByPeriod(FilterPlansByPeriodInput<T>),src/hooks/filters/filterPlansByPeriod.ts#L44:65,TypeScript,18,4,1
"18 lines of code for unit updateUser.ts.updateUser(Request,Response)",LOW,RAW,2026-06-04,44,"updateUser.ts.updateUser(Request,Response)",backend/src/routes/users/updateUser.ts#L10:29,TypeScript,18,3,2
18 lines of code for unit createPointFromImportDb.ts.buildBulkInsertQuery(NormalizedImportRow[]),LOW,RAW,2026-07-01,17,createPointFromImportDb.ts.buildBulkInsertQuery(NormalizedImportRow[]),backend/src/helpers/points/createPointFromImportDb.ts#L44:65,TypeScript,18,1,1
18 lines of code for unit index.tsx.TemplateFlight(),LOW,RAW,2026-06-04,44,index.tsx.TemplateFlight(),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/index.tsx#L11:63,TypeScript,18,4,0
"18 lines of code for unit createLogs.ts.createLogs(Request,Response)",LOW,RAW,2026-06-04,44,"createLogs.ts.createLogs(Request,Response)",backend/src/routes/logs/createLogs.ts#L9:29,TypeScript,18,4,2
"18 lines of code for unit flightPlanPointExcel.ts.mapPointToExportRow(EnrichedPointType,FlightPlanType)",LOW,RAW,2026-07-17,1,"flightPlanPointExcel.ts.mapPointToExportRow(EnrichedPointType,FlightPlanType)",src/helpers/points/flightPlanPointExcel.ts#L23:43,TypeScript,18,15,2
18 lines of code for unit onSuccess(any),LOW,RAW,2026-07-13,5,onSuccess(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/ImportVluchtPlan.tsx#L68:88,TypeScript,18,5,1
"18 lines of code for unit drawGeometryHoverSkyBlue.ts.createSkyBluePolylineGraphic(number[],number)",LOW,RAW,2026-07-18,0,"drawGeometryHoverSkyBlue.ts.createSkyBluePolylineGraphic(number[],number)",src/helpers/timeslider/drawGeometryHoverSkyBlue.ts#L34:54,TypeScript,18,1,2
18 lines of code for unit handleLogout(),LOW,RAW,2026-06-04,44,handleLogout(),src/Components/DashboardPage/Navbar.tsx#L13:37,TypeScript,18,2,0
18 lines of code for unit runMultiPointDelete.ts.runMultiPointDelete(MultiPointDeleteInput),LOW,RAW,2026-07-18,0,runMultiPointDelete.ts.runMultiPointDelete(MultiPointDeleteInput),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/runMultiPointDelete.ts#L23:40,TypeScript,18,2,1
18 lines of code for unit UserList.tsx.UserList(any),LOW,RAW,2026-06-04,44,UserList.tsx.UserList(any),src/Components/HomePage/Head/Users/UserList.tsx#L9:26,TypeScript,18,2,1
"18 lines of code for unit formatPlanGeometries.ts.formatPlansWithGeometries(Record<string, unknown>)",LOW,RAW,2026-06-30,18,"formatPlanGeometries.ts.formatPlansWithGeometries(Record<string, unknown>)",backend/src/helpers/queries/geometries/formatPlanGeometries.ts#L73:94,TypeScript,18,7,1
18 lines of code for unit FinishedPlanWriter.insertFinishedRow(FinishedPlanPoint),LOW,RAW,2026-07-01,17,FinishedPlanWriter.insertFinishedRow(FinishedPlanPoint),backend/src/helpers/finished-plans/createFinishedPlanDb.ts#L202:220,TypeScript,18,9,1
"18 lines of code for unit filterPointsByCriteria.ts.matchesPeriod(EnrichedPointType,PointFilterCriteria)",LOW,RAW,2026-07-15,3,"filterPointsByCriteria.ts.matchesPeriod(EnrichedPointType,PointFilterCriteria)",src/hooks/filters/filterPointsByCriteria.ts#L13:33,TypeScript,18,9,2
17 lines of code for unit ImportVluchtPlan.tsx.ImportVluchtPlan(),LOW,RAW,2026-06-04,44,ImportVluchtPlan.tsx.ImportVluchtPlan(),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/ImportVluchtPlan.tsx#L29:44,TypeScript,17,1,0
17 lines of code for unit LoadingPhase.tsx.LoadingPhase(LoadingPhaseProps),LOW,RAW,2026-07-04,14,LoadingPhase.tsx.LoadingPhase(LoadingPhaseProps),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/components/LoadingPhase.tsx#L10:65,TypeScript,17,4,1
17 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-06-04,44,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/Buttons.tsx#L11:36,TypeScript,17,1,1
"17 lines of code for unit pathPointGraphics.ts.addSelectedPathHighlight(__esri.GraphicsLayer,PathPoint)",LOW,RAW,2026-07-04,14,"pathPointGraphics.ts.addSelectedPathHighlight(__esri.GraphicsLayer,PathPoint)",src/hooks/hover-click-handlers/pathPointGraphics.ts#L14:33,TypeScript,17,1,2
17 lines of code for unit syncYellowMarkerSelection.ts.syncYellowMarkerSelection(SyncYellowMarkerSelectionInput),LOW,RAW,2026-07-17,1,syncYellowMarkerSelection.ts.syncYellowMarkerSelection(SyncYellowMarkerSelectionInput),src/hooks/hover-click-handlers/syncYellowMarkerSelection.ts#L21:40,TypeScript,17,4,1
17 lines of code for unit importPointRowNormalization.ts.normalizeImportRows(unknown[]),LOW,RAW,2026-07-01,17,importPointRowNormalization.ts.normalizeImportRows(unknown[]),backend/src/helpers/points/importPointRowNormalization.ts#L93:115,TypeScript,17,4,1
17 lines of code for unit navigateToLocation.ts.navigateToLocation(NavigateToLocationInput),LOW,RAW,2026-07-04,14,navigateToLocation.ts.navigateToLocation(NavigateToLocationInput),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/navigateToLocation.ts#L12:30,TypeScript,17,7,1
"17 lines of code for unit ImportPointsDbResult.bulkInsertRowParams(NormalizedImportRow,Date)",LOW,RAW,2026-07-01,17,"ImportPointsDbResult.bulkInsertRowParams(NormalizedImportRow,Date)",backend/src/helpers/points/createPointFromImportDb.ts#L26:42,TypeScript,17,1,2
17 lines of code for unit onSuccess(any),LOW,RAW,2026-07-13,5,onSuccess(any),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/index.tsx#L47:67,TypeScript,17,3,1
17 lines of code for unit CreateImageBtn.tsx.CreateImageBtn(any),LOW,RAW,2026-06-06,42,CreateImageBtn.tsx.CreateImageBtn(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/CreateImageBtn.tsx#L31:59,TypeScript,17,4,1
17 lines of code for unit getSingleGeometryHelpers.ts.fetchGeometryWithPoints(string),LOW,RAW,2026-07-18,0,getSingleGeometryHelpers.ts.fetchGeometryWithPoints(string),backend/src/routes/geometries/getSingleGeometryHelpers.ts#L4:25,TypeScript,17,2,1
17 lines of code for unit PdfAttachment.onload(),LOW,RAW,2026-07-13,5,PdfAttachment.onload(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportAttachments.ts#L25:42,TypeScript,17,2,0
17 lines of code for unit EditPointTabs.tsx.EditPointTabs(),LOW,RAW,2026-06-04,44,EditPointTabs.tsx.EditPointTabs(),src/Components/HomePage/Body/Left/Common/BottomTabs/EditPointTabs.tsx#L10:96,TypeScript,17,11,0
"17 lines of code for unit pdfReportAttachments.ts.addOtherAttachmentsTable(jsPDF,PdfAttachment[])",LOW,RAW,2026-07-04,14,"pdfReportAttachments.ts.addOtherAttachmentsTable(jsPDF,PdfAttachment[])",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportAttachments.ts#L87:104,TypeScript,17,2,2
17 lines of code for unit buildFinishedPlansWithPointsHelpers.ts.buildFinishedPlansSelectBody(string),LOW,RAW,2026-07-18,0,buildFinishedPlansWithPointsHelpers.ts.buildFinishedPlansSelectBody(string),backend/src/helpers/queries/finished-plans/buildFinishedPlansWithPointsHelpers.ts#L36:52,TypeScript,17,1,1
17 lines of code for unit syncRealmRoleMappings.ts.syncRealmRoleMappings(any),LOW,RAW,2026-07-17,1,syncRealmRoleMappings.ts.syncRealmRoleMappings(any),backend/src/routes/keycloak/management/users/syncRealmRoleMappings.ts#L31:54,TypeScript,17,1,1
17 lines of code for unit editGeometryHandlerFactories.ts.makeDeleteHandler(Model),LOW,RAW,2026-07-18,0,editGeometryHandlerFactories.ts.makeDeleteHandler(Model),src/Components/HomePage/Body/Left/Tools/EditGeometry/editGeometryHandlerFactories.ts#L56:72,TypeScript,17,1,1
17 lines of code for unit createMapView.ts.createMapView(RefObject<HTMLDivElement>),LOW,RAW,2026-06-04,44,createMapView.ts.createMapView(RefObject<HTMLDivElement>),src/helpers/ArcGISHelpers/createMapView.ts#L10:27,TypeScript,17,1,1
"17 lines of code for unit mapLoginError.ts.mapLoginError(unknown,MapLoginErrorContext)",LOW,RAW,2026-07-13,5,"mapLoginError.ts.mapLoginError(unknown,MapLoginErrorContext)",backend/src/routes/auth2/mapLoginError.ts#L19:40,TypeScript,17,4,2
17 lines of code for unit FormInputs.tsx.FormInputs(),LOW,RAW,2026-06-04,44,FormInputs.tsx.FormInputs(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/FormInputs.tsx#L10:29,TypeScript,17,1,0
"17 lines of code for unit loginHandlerHelpers.ts.prepareLoginSession(Request,string)",LOW,RAW,2026-07-18,0,"loginHandlerHelpers.ts.prepareLoginSession(Request,string)",backend/src/routes/auth/authKeycloak/loginHandlerHelpers.ts#L5:29,TypeScript,17,4,2
"17 lines of code for unit attachments.ts.safeFetchPointAttachments(string,FinishedPointType)",LOW,RAW,2026-06-04,44,"attachments.ts.safeFetchPointAttachments(string,FinishedPointType)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/attachments.ts#L9:34,TypeScript,17,4,2
17 lines of code for unit createTemplateFlightPlanHelpers.ts.insertTemplateFlightPlan(any),LOW,RAW,2026-07-18,0,createTemplateFlightPlanHelpers.ts.insertTemplateFlightPlan(any),backend/src/routes/template_plans/createTemplateFlightPlanHelpers.ts#L5:25,TypeScript,17,1,1
17 lines of code for unit SortedAttachment.buildImageMarkerGraphics(SortedAttachment[]),LOW,RAW,2026-07-15,3,SortedAttachment.buildImageMarkerGraphics(SortedAttachment[]),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/buildImageMarkerGraphics.ts#L26:46,TypeScript,17,2,1
17 lines of code for unit createGeometryGraphic.ts,LOW,RAW,2026-07-17,1,createGeometryGraphic.ts,src/helpers/ArcGISHelpers/createGeometryGraphic.ts#L1:19,TypeScript,17,1,0
"17 lines of code for unit useAddPointToPlanMapEffects.ts.useAddPointToPlanPins(number[],EnrichedPointType[])",LOW,RAW,2026-07-04,14,"useAddPointToPlanMapEffects.ts.useAddPointToPlanPins(number[],EnrichedPointType[])",src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointToPlan/useAddPointToPlanMapEffects.ts#L27:50,TypeScript,17,1,2
"17 lines of code for unit logFields.ts.buildLogInsertValues(number,LogInsertInput)",LOW,RAW,2026-06-30,18,"logFields.ts.buildLogInsertValues(number,LogInsertInput)",backend/src/helpers/queries/logs/logFields.ts#L45:64,TypeScript,17,10,2
17 lines of code for unit applyGeometryDeleteSuccess.ts.applyGeometryDeleteSuccess(any),LOW,RAW,2026-07-18,0,applyGeometryDeleteSuccess.ts.applyGeometryDeleteSuccess(any),src/Components/HomePage/Body/Left/Tools/EditGeometry/applyGeometryDeleteSuccess.ts#L4:35,TypeScript,17,1,1
"17 lines of code for unit create(CreateInput<T, R>)",LOW,RAW,2026-07-17,1,"create(CreateInput<T, R>)",src/api-hooks/mutations/useCreateData.ts#L37:53,TypeScript,17,5,1
17 lines of code for unit featureLayerPopupMarker.ts.createFeatureLayerMarker(any),LOW,RAW,2026-07-04,14,featureLayerPopupMarker.ts.createFeatureLayerMarker(any),src/hooks/hover-click-handlers/featureLayerPopupMarker.ts#L4:26,TypeScript,17,2,1
"17 lines of code for unit getUserById.ts.getUserById(string,Request)",LOW,RAW,2026-06-04,44,"getUserById.ts.getUserById(string,Request)",backend/src/routes/keycloak/management/users/getUserById.ts#L10:32,TypeScript,17,2,2
"17 lines of code for unit getUsers.ts.getUsers(Request,Response)",LOW,RAW,2026-06-04,44,"getUsers.ts.getUsers(Request,Response)",backend/src/routes/users/getUsers.ts#L4:22,TypeScript,17,2,2
"17 lines of code for unit getPrePreparedPlanPoints.ts.getPrepreparedFlightPlanPoints(Request,Response)",LOW,RAW,2026-06-04,44,"getPrePreparedPlanPoints.ts.getPrepreparedFlightPlanPoints(Request,Response)",backend/src/routes/points/getPrePreparedPlanPoints.ts#L5:26,TypeScript,17,4,2
17 lines of code for unit netherlandsMapBounds.ts.createNetherlandsMapBounds(),LOW,RAW,2026-07-14,4,netherlandsMapBounds.ts.createNetherlandsMapBounds(),src/helpers/ArcGISHelpers/netherlandsMapBounds.ts#L13:30,TypeScript,17,1,0
"17 lines of code for unit selectedPointDetailsData.ts.buildSelectedPointDetails(EnrichedPointType,Option[],Option[])",LOW,RAW,2026-07-14,4,"selectedPointDetailsData.ts.buildSelectedPointDetails(EnrichedPointType,Option[],Option[])",src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/SelectedPointDetails/selectedPointDetailsData.ts#L5:25,TypeScript,17,7,3
17 lines of code for unit toEditPointCoordinatesView.ts.toEditPointCoordinatesView(any),LOW,RAW,2026-07-13,5,toEditPointCoordinatesView.ts.toEditPointCoordinatesView(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/toEditPointCoordinatesView.ts#L12:33,TypeScript,17,1,1
"17 lines of code for unit applyEditPointCoordinatePatch.ts.nextValuesAfterCoordinatePatch(any,CoordinateSyncPatch)",LOW,RAW,2026-07-17,1,"applyEditPointCoordinatePatch.ts.nextValuesAfterCoordinatePatch(any,CoordinateSyncPatch)",src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/EditPointDetails/Steps/Step2/applyEditPointCoordinatePatch.ts#L13:34,TypeScript,17,11,2
17 lines of code for unit useDeletePointMapClick.ts.useDeletePointMapClick(any),LOW,RAW,2026-07-04,14,useDeletePointMapClick.ts.useDeletePointMapClick(any),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/EditPointDetails/Steps/Step2/useDeletePointMapClick.ts#L13:37,TypeScript,17,4,1
"17 lines of code for unit planBoundingBoxGeometry.ts.createPlanBoundingBoxPolygon(PlanBoundingBoxPoint[],any,any)",LOW,RAW,2026-07-17,1,"planBoundingBoxGeometry.ts.createPlanBoundingBoxPolygon(PlanBoundingBoxPoint[],any,any)",src/helpers/ArcGISHelpers/planBoundingBoxGeometry.ts#L47:67,TypeScript,17,2,3
"17 lines of code for unit getSearchedFlightPlans.ts.getSearchedFlightPlans(Request,Response)",LOW,RAW,2026-07-01,17,"getSearchedFlightPlans.ts.getSearchedFlightPlans(Request,Response)",backend/src/routes/flightPlans/getSearchedFlightPlans.ts#L4:25,TypeScript,17,2,2
"17 lines of code for unit sortPointsWithSelectionOrder.ts.sortPointsWithSelectionOrder(T[],number[])",LOW,RAW,2026-06-29,19,"sortPointsWithSelectionOrder.ts.sortPointsWithSelectionOrder(T[],number[])",src/hooks/points/sortPointsWithSelectionOrder.ts#L27:48,TypeScript,17,1,2
17 lines of code for unit geometryHoverGraphics.ts.buildGeometryHoverState(HoverableGeometry),LOW,RAW,2026-07-13,5,geometryHoverGraphics.ts.buildGeometryHoverState(HoverableGeometry),src/hooks/hover-click-handlers/geometryHoverGraphics.ts#L46:62,TypeScript,17,5,1
17 lines of code for unit useResultTabStarredPointActions.ts.useResultTabStarredPointActions(),LOW,RAW,2026-06-29,19,useResultTabStarredPointActions.ts.useResultTabStarredPointActions(),src/hooks/resultTab/useResultTabStarredPointActions.ts#L6:13,TypeScript,17,1,0
17 lines of code for unit finishedPlanCentroidMarkers.ts.addFinishedPlanGeometryCentroidMarkers(any),LOW,RAW,2026-07-17,1,finishedPlanCentroidMarkers.ts.addFinishedPlanGeometryCentroidMarkers(any),src/helpers/ArcGISHelpers/finishedPlanCentroidMarkers.ts#L20:41,TypeScript,17,4,1
17 lines of code for unit postProxyHelpers.ts.postUrlencodedToArcgis(any),LOW,RAW,2026-07-04,14,postProxyHelpers.ts.postUrlencodedToArcgis(any),backend/src/routes/arcgis/postProxyHelpers.ts#L6:28,TypeScript,17,3,1
17 lines of code for unit drawingToolMapCleanup.ts.clearCurrentlyDrawingGraphics(MapView|null|undefined),LOW,RAW,2026-06-10,38,drawingToolMapCleanup.ts.clearCurrentlyDrawingGraphics(MapView|null|undefined),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/drawingToolMapCleanup.ts#L6:27,TypeScript,17,6,1
17 lines of code for unit geometryGraphicBuilders.ts.buildPolygonGraphic(any),LOW,RAW,2026-07-04,14,geometryGraphicBuilders.ts.buildPolygonGraphic(any),src/helpers/ArcGISHelpers/geometryGraphicBuilders.ts#L40:61,TypeScript,17,1,1
"17 lines of code for unit CreateKeycloakUserInput.setKeycloakUserPassword(Request,string,string)",LOW,RAW,2026-07-04,14,"CreateKeycloakUserInput.setKeycloakUserPassword(Request,string,string)",backend/src/routes/keycloak/management/users/createKeycloakUser.ts#L58:82,TypeScript,17,3,3
17 lines of code for unit index.tsx.TemplateFlight(any),LOW,RAW,2026-06-04,44,index.tsx.TemplateFlight(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step1/TemplateFlights/index.tsx#L20:39,TypeScript,17,1,1
17 lines of code for unit updateUser.ts.updateUser(UpdateUserInput),LOW,RAW,2026-07-01,17,updateUser.ts.updateUser(UpdateUserInput),backend/src/routes/keycloak/management/users/updateUser.ts#L15:33,TypeScript,17,2,1
17 lines of code for unit filterFinishedPlansForItem.ts.getItemDisplayTitle(any),LOW,RAW,2026-07-13,5,filterFinishedPlansForItem.ts.getItemDisplayTitle(any),src/helpers/timeslider/filterFinishedPlansForItem.ts#L17:37,TypeScript,17,9,1
17 lines of code for unit buildPointSearchQuery.ts.buildPointSearchQuery(PointSearchFilter),LOW,RAW,2026-06-30,18,buildPointSearchQuery.ts.buildPointSearchQuery(PointSearchFilter),backend/src/helpers/queries/points/buildPointSearchQuery.ts#L6:24,TypeScript,17,2,1
17 lines of code for unit useGeometryGraphicsEffects.ts.useGeometryGraphicsRendering(any),LOW,RAW,2026-07-14,4,useGeometryGraphicsEffects.ts.useGeometryGraphicsRendering(any),src/hooks/features/useGeometryGraphicsEffects.ts#L17:41,TypeScript,17,6,1
"16 lines of code for unit csvExport.ts.buildCsvFromRows(T[],string[])",LOW,RAW,2026-07-17,1,"csvExport.ts.buildCsvFromRows(T[],string[])",src/helpers/tableExports/csvExport.ts#L11:31,TypeScript,16,2,2
16 lines of code for unit verifyRegioPointsGeometries.ts.runGeometriesRegioCheck(any),LOW,RAW,2026-07-04,14,verifyRegioPointsGeometries.ts.runGeometriesRegioCheck(any),backend/scripts/verifyRegioPointsGeometries.ts#L76:95,TypeScript,16,4,1
16 lines of code for unit attachMapHoverLifecycle.ts.attachMapHoverLifecycle(AttachMapHoverLifecycleInput),LOW,RAW,2026-07-17,1,attachMapHoverLifecycle.ts.attachMapHoverLifecycle(AttachMapHoverLifecycleInput),src/hooks/features/attachMapHoverLifecycle.ts#L19:36,TypeScript,16,4,1
"16 lines of code for unit installersHandlers.ts.handleInstallerUploadComplete(Request,Response)",LOW,RAW,2026-07-17,1,"installersHandlers.ts.handleInstallerUploadComplete(Request,Response)",backend/src/routes/installersHandlers.ts#L29:46,TypeScript,16,2,2
16 lines of code for unit xlsxExport.ts.exportPointsPlansXlsx(any),LOW,RAW,2026-07-17,1,xlsxExport.ts.exportPointsPlansXlsx(any),src/helpers/tableExports/xlsxExport.ts#L35:54,TypeScript,16,5,1
