Description,Severity,Status,First Seen,Issue age,Unit,File,Technology,Lines of code,McCabe complexity,Number of parameters
"20 lines of code for unit loginDirectHelpers.ts.performDirectLogin(Request,any)",LOW,RAW,2026-07-18,0,"loginDirectHelpers.ts.performDirectLogin(Request,any)",backend/src/routes/auth/authKeycloak/loginDirectHelpers.ts#L21:45,TypeScript,20,2,2
"20 lines of code for unit sessionStoreSetup.ts.attachRedisSessionStore(session.SessionOptions,number)",LOW,RAW,2026-07-18,0,"sessionStoreSetup.ts.attachRedisSessionStore(session.SessionOptions,number)",backend/src/helpers/session/sessionStoreSetup.ts#L27:50,TypeScript,20,2,2
20 lines of code for unit buildGeometryReportTasks.ts.buildGeometryReportTasks(BuildReportTasksInput),LOW,RAW,2026-07-18,0,buildGeometryReportTasks.ts.buildGeometryReportTasks(BuildReportTasksInput),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/buildGeometryReportTasks.ts#L4:23,TypeScript,20,1,1
"20 lines of code for unit db.ts.queueDeviceCommand(string,DeviceCommand)",LOW,RAW,2026-06-04,44,"db.ts.queueDeviceCommand(string,DeviceCommand)",backend/src/routes/devices-updates/db.ts#L108:132,TypeScript,20,2,2
20 lines of code for unit loadRoles(),LOW,RAW,2026-06-29,19,loadRoles(),src/Components/DashboardPage/shared/useKeycloakRoles.ts#L17:36,TypeScript,20,5,0
20 lines of code for unit NewGeometriesList.tsx.NewGeometriesList(),LOW,RAW,2026-06-04,44,NewGeometriesList.tsx.NewGeometriesList(),src/Components/HomePage/Body/Left/Voorbereiding/ReuseFlightPlan/Steps/Step2/NewGeometriesList.tsx#L10:49,TypeScript,20,5,0
20 lines of code for unit mergeSelectedPointsIntoPlan.ts.mergeSelectedPointsIntoPlan(any),LOW,RAW,2026-07-18,0,mergeSelectedPointsIntoPlan.ts.mergeSelectedPointsIntoPlan(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/helpers/mergeSelectedPointsIntoPlan.ts#L6:30,TypeScript,20,2,1
20 lines of code for unit generateReportZip.ts.generateReportZip(GenerateReportZipInput),LOW,RAW,2026-07-18,0,generateReportZip.ts.generateReportZip(GenerateReportZipInput),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/generateReportZip.ts#L13:34,TypeScript,20,2,1
20 lines of code for unit FeatureDeleteAttachmentsResponse.assertDeleteAttachmentsSuccess(FeatureDeleteAttachmentsResponse),LOW,RAW,2026-07-04,14,FeatureDeleteAttachmentsResponse.assertDeleteAttachmentsSuccess(FeatureDeleteAttachmentsResponse),src/helpers/arcgis/deleteAttachmentsResponse.ts#L27:52,TypeScript,20,10,1
20 lines of code for unit viewPlanStepMapActions.ts.goToGeometryCenter(any),LOW,RAW,2026-07-17,1,viewPlanStepMapActions.ts.goToGeometryCenter(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/Step2/viewPlanStepMapActions.ts#L69:94,TypeScript,20,6,1
20 lines of code for unit index.tsx.Step3(),LOW,RAW,2026-06-04,44,index.tsx.Step3(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/index.tsx#L10:56,TypeScript,20,4,0
"20 lines of code for unit AttachmentMeta.fetchAttachmentsForPoint(string,number)",LOW,RAW,2026-07-18,0,"AttachmentMeta.fetchAttachmentsForPoint(string,number)",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/attachmentFetch.ts#L46:69,TypeScript,20,2,2
20 lines of code for unit pdfReportMapPages.ts.addMapPages(any),LOW,RAW,2026-07-13,5,pdfReportMapPages.ts.addMapPages(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/pdfReportMapPages.ts#L44:68,TypeScript,20,1,1
"20 lines of code for unit loginHandler.ts.RequestHandler(any,any)",LOW,RAW,2026-07-13,5,"loginHandler.ts.RequestHandler(any,any)",backend/src/routes/auth2/loginHandler.ts#L6:26,TypeScript,20,3,2
20 lines of code for unit useBottomCompactListStores.ts.useBottomCompactListStores(),LOW,RAW,2026-07-18,0,useBottomCompactListStores.ts.useBottomCompactListStores(),src/hooks/bottom/useBottomCompactListStores.ts#L10:30,TypeScript,20,1,0
20 lines of code for unit PointItemCheckBox.tsx.PointItemCheckBox(PointItemCheckBoxProps),LOW,RAW,2026-07-15,3,PointItemCheckBox.tsx.PointItemCheckBox(PointItemCheckBoxProps),src/Components/HomePage/Body/Left/Common/PointItemCheckBox.tsx#L18:46,TypeScript,20,7,1
20 lines of code for unit createFinishedPlanHelpers.ts.saveFinishedPlanWithClient(any),LOW,RAW,2026-07-18,0,createFinishedPlanHelpers.ts.saveFinishedPlanWithClient(any),backend/src/routes/finished_plans/createFinishedPlanHelpers.ts#L41:64,TypeScript,20,2,1
"20 lines of code for unit mapViewBaseLayersSlice.ts.createMapViewBaseLayersSlice(Partial<MapViewState>,any)",LOW,RAW,2026-07-18,0,"mapViewBaseLayersSlice.ts.createMapViewBaseLayersSlice(Partial<MapViewState>,any)",src/helpers/ZustandStates/mapViewBaseLayersSlice.ts#L3:24,TypeScript,20,1,2
20 lines of code for unit loginErrorDecision.ts.resolveCredentialOrAmbiguousLoginError(any),LOW,RAW,2026-07-17,1,loginErrorDecision.ts.resolveCredentialOrAmbiguousLoginError(any),backend/src/routes/auth2/loginErrorDecision.ts#L58:85,TypeScript,20,7,1
"20 lines of code for unit serverListen.ts.attachListenErrorHandler(Server,number)",LOW,RAW,2026-07-18,0,"serverListen.ts.attachListenErrorHandler(Server,number)",backend/src/serverListen.ts#L3:27,TypeScript,20,5,2
"20 lines of code for unit webMercatorToWgs84.ts.webMercatorToWgs84(number,number)",LOW,RAW,2026-07-18,0,"webMercatorToWgs84.ts.webMercatorToWgs84(number,number)",src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/helpers/webMercatorToWgs84.ts#L4:26,TypeScript,20,5,2
20 lines of code for unit SearchedTab.tsx.SearchedTab(),LOW,RAW,2026-06-04,44,SearchedTab.tsx.SearchedTab(),src/Components/HomePage/Body/Left/Common/BottomTabs/SearchedTab.tsx#L5:33,TypeScript,20,1,0
20 lines of code for unit getacDevicesSchemaSql.ts,LOW,RAW,2026-07-18,0,getacDevicesSchemaSql.ts,backend/src/routes/devices-updates/getacDevicesSchemaSql.ts#L1:20,TypeScript,20,1,0
"20 lines of code for unit buildTimesliderImageViewerProps.ts.buildTimesliderImageViewerProps(BuildTimesliderPageShellInput,ImageViewerExtras)",LOW,RAW,2026-07-18,0,"buildTimesliderImageViewerProps.ts.buildTimesliderImageViewerProps(BuildTimesliderPageShellInput,ImageViewerExtras)",src/Components/TimesliderItemDetailPage/buildTimesliderImageViewerProps.ts#L18:38,TypeScript,20,5,2
"20 lines of code for unit buildFinishedPlanQuery.ts.buildFinishedPlansTimeRangeQuery(unknown,RegioFilterOptions)",LOW,RAW,2026-07-01,17,"buildFinishedPlanQuery.ts.buildFinishedPlansTimeRangeQuery(unknown,RegioFilterOptions)",backend/src/helpers/queries/finished-plans/buildFinishedPlanQuery.ts#L46:74,TypeScript,20,1,2
20 lines of code for unit persistLoginSession.ts.persistLoginSession(any),LOW,RAW,2026-07-13,5,persistLoginSession.ts.persistLoginSession(any),backend/src/routes/auth2/persistLoginSession.ts#L9:36,TypeScript,20,3,1
20 lines of code for unit submitPointCoordinates.ts.submitPointCoordinateUpdate(SubmitPointCoordinatesInput),LOW,RAW,2026-07-04,14,submitPointCoordinates.ts.submitPointCoordinateUpdate(SubmitPointCoordinatesInput),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/EditPointCoordinates/submitPointCoordinates.ts#L32:45,TypeScript,20,1,1
20 lines of code for unit useEnrichedAddPointMapWiring.ts.useEnrichedAddPointMapWiring(),LOW,RAW,2026-07-18,0,useEnrichedAddPointMapWiring.ts.useEnrichedAddPointMapWiring(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/useEnrichedAddPointMapWiring.ts#L6:25,TypeScript,20,1,0
20 lines of code for unit ResultTab.tsx.ResultTab(),LOW,RAW,2026-06-04,44,ResultTab.tsx.ResultTab(),src/Components/HomePage/Body/Left/Common/BottomTabs/ResultTab.tsx#L6:33,TypeScript,20,2,0
20 lines of code for unit pointJson.ts,LOW,RAW,2026-06-30,18,pointJson.ts,backend/src/helpers/queries/points/pointJson.ts#L1:20,TypeScript,20,1,0
20 lines of code for unit toTimesliderPageViewInput.ts.toTimesliderPageViewInput(Core),LOW,RAW,2026-07-18,0,toTimesliderPageViewInput.ts.toTimesliderPageViewInput(Core),src/Components/TimesliderItemDetailPage/toTimesliderPageViewInput.ts#L5:24,TypeScript,20,1,1
20 lines of code for unit useImageMarkersOnMap.ts.useImageMarkersOnMap(UseImageMarkersOnMapInput),LOW,RAW,2026-07-04,14,useImageMarkersOnMap.ts.useImageMarkersOnMap(UseImageMarkersOnMapInput),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/useImageMarkersOnMap.ts#L14:36,TypeScript,20,4,1
20 lines of code for unit Buttons.tsx.Buttons(any),LOW,RAW,2026-06-04,44,Buttons.tsx.Buttons(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Steps/Step2/Buttons.tsx#L10:32,TypeScript,20,1,1
20 lines of code for unit SelectFromSourceButtons.tsx.SelectFromSourceButtons(any),LOW,RAW,2026-07-13,5,SelectFromSourceButtons.tsx.SelectFromSourceButtons(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/SelectFromSourceButtons.tsx#L11:35,TypeScript,20,3,1
20 lines of code for unit startDrawingSession(string),LOW,RAW,2026-07-04,14,startDrawingSession(string),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step1/Options.tsx#L64:88,TypeScript,20,5,1
20 lines of code for unit uploadZip(),LOW,RAW,2026-06-04,44,uploadZip(),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step3/hooks/useUploadZip.ts#L21:41,TypeScript,20,6,0
"20 lines of code for unit useRenderGeometries.ts.useRenderGeometries(FinishedFlightPlanType|null,number[])",LOW,RAW,2026-06-04,44,"useRenderGeometries.ts.useRenderGeometries(FinishedFlightPlanType|null,number[])",src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/hooks/useRenderGeometries.ts#L9:34,TypeScript,20,3,2
20 lines of code for unit getTransformedCoordinates.ts.getTransformedCoordinates(TransformCoordinatesInput),LOW,RAW,2026-07-04,14,getTransformedCoordinates.ts.getTransformedCoordinates(TransformCoordinatesInput),src/helpers/ArcGISHelpers/getTransformedCoordinates.ts#L10:34,TypeScript,20,7,1
20 lines of code for unit Buttons.tsx.Buttons(),LOW,RAW,2026-06-04,44,Buttons.tsx.Buttons(),src/Components/HomePage/Body/Left/Voorbereiding/DrawingTool/Step2/Buttons.tsx#L19:36,TypeScript,20,5,0
20 lines of code for unit buildStep2WizardButtons.ts.buildStep2WizardButtons(Model),LOW,RAW,2026-07-18,0,buildStep2WizardButtons.ts.buildStep2WizardButtons(Model),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/buildStep2WizardButtons.ts#L9:28,TypeScript,20,1,1
20 lines of code for unit useDeletePointMapSelection.ts.useDeletePointMapSelection(),LOW,RAW,2026-07-18,0,useDeletePointMapSelection.ts.useDeletePointMapSelection(),src/Components/HomePage/Body/Left/Tools/AandachtspuntenVerwijderen/Actions/Main/useDeletePointMapSelection.ts#L7:26,TypeScript,20,3,0
20 lines of code for unit ParentItemCheckbox.tsx.ParentItemCheckbox(any),LOW,RAW,2026-07-18,0,ParentItemCheckbox.tsx.ParentItemCheckbox(any),src/Components/HomePage/Body/Left/Common/KaartLegend/LayersList/Common/ParentItemCheckbox.tsx#L3:38,TypeScript,20,1,1
20 lines of code for unit filterState.ts,LOW,RAW,2026-06-04,44,filterState.ts,src/helpers/ZustandStates/filterState.ts#L1:52,TypeScript,20,1,0
20 lines of code for unit submitCreateUser.ts.submitCreateUser(any),LOW,RAW,2026-07-18,0,submitCreateUser.ts.submitCreateUser(any),src/Components/DashboardPage/AddUser/submitCreateUser.ts#L20:43,TypeScript,20,6,1
20 lines of code for unit useGeometriesListBase.ts.useGeometriesListBase(any),LOW,RAW,2026-07-18,0,useGeometriesListBase.ts.useGeometriesListBase(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/useGeometriesListBase.ts#L7:30,TypeScript,20,1,1
20 lines of code for unit flightPlanColumnHelpers.ts,LOW,RAW,2026-07-18,0,flightPlanColumnHelpers.ts,src/Components/HomePage/Body/Bottom/PointsView/FlightPlansTable/flightPlanColumnHelpers.ts#L1:24,TypeScript,20,1,0
20 lines of code for unit Form.tsx.Form(),LOW,RAW,2026-06-04,44,Form.tsx.Form(),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/Steps/Step3/Form.tsx#L7:73,TypeScript,20,1,0
"20 lines of code for unit bboxPolygon.ts.getBboxPolygon(any,any)",LOW,RAW,2026-07-13,5,"bboxPolygon.ts.getBboxPolygon(any,any)",src/helpers/geo/bboxPolygon.ts#L3:24,TypeScript,20,1,2
20 lines of code for unit buildPlanGeometryGraphics.ts.graphicFromPlanGeometry(FinishedGeometryType),LOW,RAW,2026-07-18,0,buildPlanGeometryGraphics.ts.graphicFromPlanGeometry(FinishedGeometryType),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/hooks/buildPlanGeometryGraphics.ts#L25:47,TypeScript,20,9,1
20 lines of code for unit pointHitSelection.ts.applyPointHitSelection(any),LOW,RAW,2026-07-17,1,pointHitSelection.ts.applyPointHitSelection(any),src/hooks/popUpModal/pointHitSelection.ts#L10:39,TypeScript,20,4,1
20 lines of code for unit useMapViewCompModel.ts.useMapViewCompModel(MapViewCompProps),LOW,RAW,2026-07-18,0,useMapViewCompModel.ts.useMapViewCompModel(MapViewCompProps),src/Components/HomePage/Body/MapViewComp/useMapViewCompModel.ts#L15:34,TypeScript,20,1,1
19 lines of code for unit timesliderPlanImages.ts.fetchTimesliderPlanImages(FetchTimesliderPlanImagesInput),LOW,RAW,2026-07-01,17,timesliderPlanImages.ts.fetchTimesliderPlanImages(FetchTimesliderPlanImagesInput),backend/src/helpers/queries/timeslider/timesliderPlanImages.ts#L27:47,TypeScript,19,3,1
19 lines of code for unit index.tsx.Step1(),LOW,RAW,2026-06-04,44,index.tsx.Step1(),src/Components/HomePage/Body/Left/Voorbereiding/AddPointsVluchtPlan/Step1/index.tsx#L10:30,TypeScript,19,3,0
"19 lines of code for unit polygonDrawer.ts.selectPointsInPolygonRing(EnrichedPointType[],number[])",LOW,RAW,2026-07-17,1,"polygonDrawer.ts.selectPointsInPolygonRing(EnrichedPointType[],number[])",src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/polygonDrawer.ts#L12:37,TypeScript,19,4,2
19 lines of code for unit spoedReportMail.ts.sendSpoedReportMail(SpoedMailPayload),LOW,RAW,2026-06-29,19,spoedReportMail.ts.sendSpoedReportMail(SpoedMailPayload),backend/src/routes/emails/spoedReportMail.ts#L29:49,TypeScript,19,1,1
"19 lines of code for unit getSearchedPoints.ts.getSearchedPoints(Request,Response)",LOW,RAW,2026-06-04,44,"getSearchedPoints.ts.getSearchedPoints(Request,Response)",backend/src/routes/points/getSearchedPoints.ts#L5:29,TypeScript,19,4,2
19 lines of code for unit usePointGraphicsEffects.ts.usePointGraphicsRendering(any),LOW,RAW,2026-07-14,4,usePointGraphicsEffects.ts.usePointGraphicsRendering(any),src/hooks/features/usePointGraphicsEffects.ts#L10:36,TypeScript,19,6,1
19 lines of code for unit SelectButtons.tsx.SelectButtons(any),LOW,RAW,2026-07-13,5,SelectButtons.tsx.SelectButtons(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/SelectButtons.tsx#L5:29,TypeScript,19,1,1
19 lines of code for unit useAddPointStepMapClick.ts.useAddPointStepMapClick(AddPointStepMapClickState),LOW,RAW,2026-07-18,0,useAddPointStepMapClick.ts.useAddPointStepMapClick(AddPointStepMapClickState),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/useAddPointStepMapClick.ts#L7:29,TypeScript,19,5,1
"19 lines of code for unit arcgisAdminTokenParse.ts.parseAdminTokenJson(AdminTokenJson,number)",LOW,RAW,2026-07-18,0,"arcgisAdminTokenParse.ts.parseAdminTokenJson(AdminTokenJson,number)",backend/src/services/arcgisAdminTokenParse.ts#L4:25,TypeScript,19,4,2
19 lines of code for unit useEditGeometryUiState.ts.useEditGeometryUiState(),LOW,RAW,2026-07-18,0,useEditGeometryUiState.ts.useEditGeometryUiState(),src/Components/HomePage/Body/Left/Tools/EditGeometry/useEditGeometryUiState.ts#L4:22,TypeScript,19,1,0
19 lines of code for unit reportPdfCommon.ts.buildPdfPointData(ReportPdfPointContext),LOW,RAW,2026-07-18,0,reportPdfCommon.ts.buildPdfPointData(ReportPdfPointContext),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/reportPdfCommon.ts#L15:33,TypeScript,19,1,1
19 lines of code for unit createPointFromImportHelpers.ts.runImportPointsTransaction(any),LOW,RAW,2026-07-17,1,createPointFromImportHelpers.ts.runImportPointsTransaction(any),backend/src/routes/points/createPointFromImportHelpers.ts#L23:47,TypeScript,19,2,1
19 lines of code for unit removeFlightPlanFilterEffects.ts.useRemoveFlightPlanFilterEffects(any),LOW,RAW,2026-07-18,0,removeFlightPlanFilterEffects.ts.useRemoveFlightPlanFilterEffects(any),src/Components/HomePage/Body/Left/Voorbereiding/RemoveFlightPlan/removeFlightPlanFilterEffects.ts#L5:36,TypeScript,19,3,1
"19 lines of code for unit deleteFlightPlanHelpers.ts.deleteFinishedFlightPlan(string,Response)",LOW,RAW,2026-07-18,0,"deleteFlightPlanHelpers.ts.deleteFinishedFlightPlan(string,Response)",backend/src/routes/flightPlans/deleteFlightPlanHelpers.ts#L23:42,TypeScript,19,3,2
19 lines of code for unit shapefileExport.ts.exportPointsShapefile(EnrichedPointType[]),LOW,RAW,2026-07-17,1,shapefileExport.ts.exportPointsShapefile(EnrichedPointType[]),src/helpers/tableExports/shapefileExport.ts#L46:65,TypeScript,19,2,1
"19 lines of code for unit resolveSelectedTabItem.ts.resolveSelectedTabItem(string,Content)",LOW,RAW,2026-07-18,0,"resolveSelectedTabItem.ts.resolveSelectedTabItem(string,Content)",src/Components/HomePage/Body/Left/Common/BottomTabs/resolveSelectedTabItem.ts#L10:31,TypeScript,19,1,2
19 lines of code for unit handleUpload(React.FormEvent<HTMLFormElement>),LOW,RAW,2026-06-04,44,handleUpload(React.FormEvent<HTMLFormElement>),src/Components/InstallationsPage/index.tsx#L48:67,TypeScript,19,4,1
19 lines of code for unit index.tsx.ChangePoint(any),LOW,RAW,2026-06-04,44,index.tsx.ChangePoint(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/ChangePoint/index.tsx#L15:38,TypeScript,19,3,1
19 lines of code for unit Points.tsx.Points(PointsProps),LOW,RAW,2026-07-14,4,Points.tsx.Points(PointsProps),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/Steps/Step2/Points.tsx#L14:54,TypeScript,19,1,1
19 lines of code for unit reportZipHelpers.ts.preloadReportAttachments(any),LOW,RAW,2026-07-04,14,reportZipHelpers.ts.preloadReportAttachments(any),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/reportZipHelpers.ts#L11:32,TypeScript,19,1,1
19 lines of code for unit addPointBufferGraphic.ts.addPointBufferGraphic(any),LOW,RAW,2026-07-18,0,addPointBufferGraphic.ts.addPointBufferGraphic(any),src/Components/HomePage/Body/Left/Common/ResultTab/addPointBufferGraphic.ts#L12:36,TypeScript,19,1,1
19 lines of code for unit mapHoverHighlight.ts,LOW,RAW,2026-07-04,14,mapHoverHighlight.ts,src/Components/HomePage/Body/MapViewComp/mapHoverHighlight.ts#L1:24,TypeScript,19,3,0
19 lines of code for unit useDeletePointState.ts,LOW,RAW,2026-06-10,38,useDeletePointState.ts,src/hooks/zustand/tools/useDeletePointState.ts#L1:148,TypeScript,19,1,0
19 lines of code for unit resolveFlightPlanColumnPreset.ts,LOW,RAW,2026-07-18,0,resolveFlightPlanColumnPreset.ts,backend/src/helpers/queries/flight-plans/resolveFlightPlanColumnPreset.ts#L1:23,TypeScript,19,1,0
19 lines of code for unit buildFinishedPlansWithPointsHelpers.ts.appendFinishedRegioAndOrder(any),LOW,RAW,2026-07-18,0,buildFinishedPlansWithPointsHelpers.ts.appendFinishedRegioAndOrder(any),backend/src/helpers/queries/finished-plans/buildFinishedPlansWithPointsHelpers.ts#L54:78,TypeScript,19,3,1
19 lines of code for unit NextBtn.tsx.NextBtn(),LOW,RAW,2026-06-04,44,NextBtn.tsx.NextBtn(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/NextBtn.tsx#L9:25,TypeScript,19,2,0
19 lines of code for unit resetAddPointStepState.ts.resetAddPointFormState(any),LOW,RAW,2026-07-13,5,resetAddPointStepState.ts.resetAddPointFormState(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointStep/resetAddPointStepState.ts#L31:67,TypeScript,19,1,1
19 lines of code for unit applyGraphicPositionNext.ts.commitGraphicPosition(ApplyGraphicPositionInput),LOW,RAW,2026-07-18,0,applyGraphicPositionNext.ts.commitGraphicPosition(ApplyGraphicPositionInput),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/applyGraphicPositionNext.ts#L25:43,TypeScript,19,1,1
19 lines of code for unit pathFeatureLayerConfig.ts,LOW,RAW,2026-07-18,0,pathFeatureLayerConfig.ts,src/hooks/hover-click-handlers/pathFeatureLayerConfig.ts#L1:20,TypeScript,19,1,0
19 lines of code for unit buildPointReportTasks.ts.buildPointReportTasks(BuildReportTasksInput),LOW,RAW,2026-07-18,0,buildPointReportTasks.ts.buildPointReportTasks(BuildReportTasksInput),src/Components/HomePage/Body/Left/Nabewerking/CreateReport/helpers/useHandleStep2/buildPointReportTasks.ts#L4:22,TypeScript,19,1,1
19 lines of code for unit viewPlanSession.ts.useViewPlanCancel(void),LOW,RAW,2026-07-04,14,viewPlanSession.ts.useViewPlanCancel(void),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/viewPlanSession.ts#L43:62,TypeScript,19,1,1
19 lines of code for unit selectGeometryFromMapClick.ts.selectGeometryFromMapClick(any),LOW,RAW,2026-07-17,1,selectGeometryFromMapClick.ts.selectGeometryFromMapClick(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/selectGeometryFromMapClick.ts#L4:31,TypeScript,19,6,1
"19 lines of code for unit getTimeRange.ts.getTimeRange(Request,Response)",LOW,RAW,2026-06-04,44,"getTimeRange.ts.getTimeRange(Request,Response)",backend/src/routes/timeslider/getTimeRange.ts#L6:27,TypeScript,19,3,2
19 lines of code for unit createPointMapGraphics.ts,LOW,RAW,2026-07-17,1,createPointMapGraphics.ts,src/helpers/ArcGISHelpers/createPointMapGraphics.ts#L1:19,TypeScript,19,1,0
19 lines of code for unit handleUpdate(),LOW,RAW,2026-06-04,44,handleUpdate(),src/Components/HomePage/Body/Left/Voorbereiding/EnrichedAddPoint/Steps/Step2/UpdateBtn.tsx#L17:39,TypeScript,19,2,0
19 lines of code for unit buildFinishedFlightPlansListQuery.ts.buildFinishedFlightPlansListQuery(unknown),LOW,RAW,2026-07-18,0,buildFinishedFlightPlansListQuery.ts.buildFinishedFlightPlansListQuery(unknown),backend/src/helpers/queries/finished-plans/buildFinishedFlightPlansListQuery.ts#L8:28,TypeScript,19,1,1
19 lines of code for unit syncLocalGeometryGraphics.ts.syncLocalGeometryGraphics(any),LOW,RAW,2026-07-17,1,syncLocalGeometryGraphics.ts.syncLocalGeometryGraphics(any),src/hooks/features/syncLocalGeometryGraphics.ts#L7:32,TypeScript,19,4,1
"19 lines of code for unit selectedPlansPointsList.ts.buildListItems(PointWithPlan[],GeometryWithPlan[])",LOW,RAW,2026-06-04,44,"selectedPlansPointsList.ts.buildListItems(PointWithPlan[],GeometryWithPlan[])",src/helpers/timeslider/selectedPlansPointsList.ts#L87:108,TypeScript,19,1,2
19 lines of code for unit reportUpload.ts,LOW,RAW,2026-06-04,44,reportUpload.ts,backend/src/routes/reportUpload.ts#L1:17,TypeScript,19,3,0
19 lines of code for unit updateGeometryTransaction.ts.runGeometryUpdateTransaction(UpdateGeometryTransactionInput),LOW,RAW,2026-07-04,14,updateGeometryTransaction.ts.runGeometryUpdateTransaction(UpdateGeometryTransactionInput),backend/src/helpers/queries/geometries/updateGeometryTransaction.ts#L9:32,TypeScript,19,3,1
19 lines of code for unit useSelectFromSourceGraphicsEffects.ts.useBluePointRendering(any),LOW,RAW,2026-07-14,4,useSelectFromSourceGraphicsEffects.ts.useBluePointRendering(any),src/Components/HomePage/Body/Left/Voorbereiding/ViewPlan/Steps/AddPointsFromPlan/SelectFromSource/useSelectFromSourceGraphicsEffects.ts#L50:74,TypeScript,19,2,1
19 lines of code for unit applyEditPointDetailsSuccess.ts.applyEditPointDetailsSuccess(any),LOW,RAW,2026-07-18,0,applyEditPointDetailsSuccess.ts.applyEditPointDetailsSuccess(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/EditPointDetails/Actions/Form/applyEditPointDetailsSuccess.ts#L7:35,TypeScript,19,1,1
19 lines of code for unit index.tsx.StepMultiplePoints(any),LOW,RAW,2026-06-04,44,index.tsx.StepMultiplePoints(any),src/Components/HomePage/Body/Left/Voorbereiding/SelectedPoint/AddToPlan/StepMultiplePoints/index.tsx#L7:69,TypeScript,19,2,1
19 lines of code for unit useCreateImageBtnModel.ts.useCreateImageBtnModel(Props),LOW,RAW,2026-07-18,0,useCreateImageBtnModel.ts.useCreateImageBtnModel(Props),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/useCreateImageBtnModel.ts#L20:38,TypeScript,19,1,1
19 lines of code for unit buildTemplateFlightSubmitIds.ts.collectTemplateFlightPointIds(any),LOW,RAW,2026-07-18,0,buildTemplateFlightSubmitIds.ts.collectTemplateFlightPointIds(any),src/Components/HomePage/Body/Left/Voorbereiding/TemplateFlight/Steps/Step3/buildTemplateFlightSubmitIds.ts#L7:31,TypeScript,19,1,1
19 lines of code for unit waitForEmbeddedAssets.ts.waitForEmbeddedAssets(Page),LOW,RAW,2026-07-18,0,waitForEmbeddedAssets.ts.waitForEmbeddedAssets(Page),backend/src/routes/emails/waitForEmbeddedAssets.ts#L3:21,TypeScript,19,9,1
19 lines of code for unit syncAttachmentsInPlan.ts.buildUpdatedGeometryPoint(any),LOW,RAW,2026-07-18,0,syncAttachmentsInPlan.ts.buildUpdatedGeometryPoint(any),src/Components/HomePage/Body/Left/Nabewerking/VluchtenZoeken/Steps/Step2/Actions/Waarnemingen/common/Foto/syncAttachmentsInPlan.ts#L31:57,TypeScript,19,3,1
19 lines of code for unit useGeometryListGraphics.ts.useGeometryListGraphics(any),LOW,RAW,2026-07-13,5,useGeometryListGraphics.ts.useGeometryListGraphics(any),src/Components/HomePage/Body/Left/Voorbereiding/FlightPlan/Common/useGeometryListGraphics.ts#L8:34,TypeScript,19,3,1
